region,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,Heron,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei,Pohnpei
id,NU01,NU02,NU03,NU04,NU05,NU06,NU07,NU08,NU09,NU10,NU11,NU12,NU13,NU14,NU15,NU16,NU17,NU18,NU19,NU20,NU21,NU22,NU23,NU24,NU25,NU26,NU27,NU28,NU29,NU30,NU31,NU32,NU33,NU34,NU35,NU36,NU37,NU38,NU39,NU40,NU41,NU42,NU43,NU44,NU45,NU46,NU47,NU48,NU49,NU50,NU51,NU52,NU53,NU54,NU55,NU56,NU57,NU58,NU59,NU60,NU61,GECC126,GECC127,GECC128,NU045,NU046,NU047,NU048,NU049,NU050,NU051,NU052,NU053,NU054,NU056,NU057,NU058,NU059,NU060,NU061,NU062,NU063,NU067,NU068,NU069,NU070,NU071,NU072,NU073,NU074,NU075,NU076,NU077,NU084,NU086,NU101,NU104,NU107,NU108,NU109,NU110,NU111,NU112,NU113,NU114,NU115,NU118,NU119,NU120,NU121,NU122,NU127,NU128,NU129,NU130,NU131,NU132,NU133,NU134,NU135,NU136,NU137,NU138,NU139,NU140,NU141,NU142,NU144,NU145,NU146,NU147,NU148,NU149,NU153,NU154,NU155,NU156,NU157,NU158,NU160,NU162,NU166,NU167,NU169,NU170,NU171,NU172,NU173,NU177,NU178,NU179,NU180,NU181,NU182,NU183,NU184,NU186,NU187,NU190,NU191,NU192,NU193,NU194,NU195,NU196,NU197,NU198,NU200,NU201,NU202,NU211,NU212,NU213,NU215,NU216,NU217,NU218,NU219,NU220,NU221,NU222,NU223,NU227,NU228,NU230,NU231,NU233,NU234,NU235,NU236,NU237,NU238,NU239,NU240,NU241,NU243,NU244,NU245,NU246,NU247,NU248,NU250,NU251,NU252,NU253,NU254,NU255,NU256,NU258,NU259,NU260,NU262,NU263,NU264,NU265,NU266,NU267,NU269,NU270,NU271,NU272,NU274,NU275,NU276,NU277,hNU001,hNU002,hNU003,hNU005,hNU006,hNU007,hNU008,hNU009,hNU010,hNU011,hNU012,hNU013,hNU014,hNU015,hNU016,hNU017,hNU018,hNU019,hNU020,hNU021,hNU022,hNU023,hNU024,hNU025,hNU026,hNU027,hNU028,hNU029,hNU030,hNU031,hNU032,hNU033,hNU034,hNU035,hNU036,hNU037,hNU038,hNU039,hNU040,hNU041,hNU042,hNU043,hNU044,hNU045,hNU046,SE_14_04_0039,SE_14_04_0040,SE_14_04_0041,SE_14_04_0042,SE_14_04_0043,SE_14_04_0190,SE_14_04_0384,SE_14_04_0385,SE_14_04_0386,SE_14_04_0387,SE_14_04_0388,SE_14_04_0389,SE_14_04_0390,SE_14_04_0391,SE_14_04_0392,SE_14_04_0393,SE_14_04_0394,SE_14_04_0402,SE_14_04_0403,SE_14_04_0462,SE_14_04_0463,SE_14_04_0464,SE_14_04_0465,SE_14_04_0466,SE_14_04_0535,SE_14_04_0536,SE_14_04_0537,SE_14_04_0538,SE_14_04_0539,SE_14_04_0553,SE_14_04_0554,SE_14_04_0556,SE_14_04_0711,SE_14_04_0712,SE_14_04_0713,SE_14_04_0714,SE_14_04_0715,SE_14_04_0716,SE_14_04_0787,SE_14_04_0788,SE_14_04_0790,SE_14_04_0791,SE_14_04_0866,SE_14_04_0867,SE_14_04_0899,SE_14_04_0900,SE_14_04_1104,SE_14_04_1105,SE_18_02_0194,SE_18_02_0195,SE_18_02_0214,SE_18_02_0293,SE_18_02_0297,SE_18_02_0300,SE_18_02_0452,SE_18_02_0530,SE_18_02_0531,SE_18_02_0533,SE_18_02_0534,CMGBS_148,CMGBS_150,CMPCI_1160,CMPCI_1165,CMPCI_1332,CMPCI_1335,CMPCI_1339,CMTRF_545,SE_14_04_1249,SE_14_04_1250,SE_14_04_1251,SE_14_04_1252,SE_14_04_1253,SE_14_04_1562,SE_14_04_1630,SE_14_04_1761,SE_14_04_1762,SE_14_04_1892,SE_14_04_1893,SE_14_04_1894,SE_14_04_1895,SE_14_04_1896,SE_14_04_1898,SE_14_04_1899,SE_14_04_1900,SE_14_04_2034,SE_14_04_2035,SE_14_04_2036,SE_14_04_2037,SE_14_04_2039,SE_14_04_2040,SE_14_04_2041,SE_14_04_2042,SE_14_04_2043,SE_14_04_2044,SE_14_04_2045,SE_14_04_2174,SE_14_04_2175,SE_14_04_2263,SE_14_04_2264,SE_14_04_2265,SE_14_04_2266,SE_14_04_2267,SE_14_04_2355,SE_14_04_2356,SE_14_04_2357,SE_14_04_2358,SE_14_04_2359,SE_14_04_2360,SE_14_04_2361,SE_14_04_2362,SE_14_04_2466,SE_14_04_2467,SE_14_04_2468,SE_14_04_2469,SE_14_04_2470,SE_14_04_2471,SE_18_02_0633,SE_18_02_0635,SE_18_02_0638,SE_18_02_0898,SE_18_02_0899,NUNI20090618_83,NUNI20090619_101,NUNI20090619_105,NUNI20090619_112,NUNI20090624_123,NUNI20090624_133,NUNI20110706_02,NUNI20110715_03,NUNI20110715_04,NUNI20110724_05,NUNI20110724_08,NUNI20110803_06,NUNI20110803_09,NUNI20110831_04,NUNI20110831_06,NUNI20110911_01,NUNI20110911_10,NUNI20110913_01,NUNI20110930_05,NUNI20111019_04,NUNI20111028_11,NUNI20111028_12,NUNI20111104_01,NUNI20111108_01,NUNI20120125_05,NUNI20120203_03,NUNI20120511_10,NUNI20120511_16,NUNI20120511_27,NUNI20120523_15,NUNI20120523_19,NUNI20120612_16,NUNI20120622_11,PP1002NU02,PP1002NU04,PP1002NU05,PP1002NU06,PP1002NU07,PP1002NU08,PP1002NU10,PP1002NU11,PP1002NU12,PP1002NU13,PP1002NU15,PP1002NU17,PP1002NU18,PP1002NU19,PP1002NU20,PP1002NU21,PP1002NU22,PP1002NU23,PP1002NU24,PP1002NU25,PP1002NU26,PP1003NU02,PP1003NU04,PP1003NU05,PP1003NU06,PP1003NU07,PP1003NU08,PP1003NU09,PP1003NU11,PP1003NU12,PP1003NU13,PP1003NU14OTC,PP1003NU15,PP1003NU16,PP1003NU17,PP1003NU18,PP1003NU19,PP1003NU20,PP1003NU21,PP1003NU22,PP1003NU23,PP1003NU26,PP1003NU27,PP1003NU28,PP1003NU30,PP1003NU33,PP1004NU01,PP1004NU02,PP1004NU03,PP1004NU04,PP1004NU06,PP1004NU07,PP1004NU08,PP1004NU09,PP1004NU10,PP1004NU11,PP1004NU13,PP1004NU15,PP1004NU16,PP1004NU17,PP1004NU18,PP1004NU19,PP1004NU21,PP1004NU22,PP1004NU27,PP1004NU28,PP1004NU29,PP1004NU31,PP1005NU01,PP1005NU03,PP1005NU05,PP1005NU07,PP1005NU09,PP1005NU10,PP1005NU11,PP1005NU12,PP1005NU14,PP1005NU15,PP1005NU17,PP1005NU19,PP1005NU20,PP1005NU22,PP1005NU23,PP1005NU25,PP1006NU01,PP1006NU02,PP1006NU05,PP1006NU06,PP1006NU07,PP1006NU13,PP1006NU33,PP1007NU01,PP1007NU02,PP1008NU15,PP1008NU19,PP1008NU26,PP1009NU07,PP1009NU09,PP1009NU15,PP1009NU16,PP1009NU17,PP1009NU29,PP1009NU30,PP1009NU31,PP1009NU32,PP1009NU33,PP1009NU35,PP1009NU36,PP1010NU01,PP1010NU02,PP1010NU03,PP1010NU04,PP1010NU05,PP1010NU06,PP1010NU07,PP1010NU08,PP1010NU09,PP1010NU10,PP1010NU11,PP1010NU12,PP1010NU13,PP1010NU14,PP1010NU15,PP1010NU16,PP1010NU17,PP1010NU18,PP1010NU19,PP1010NU20,PP1010NU21,PP1010NU22,PP1010NU23,PP1011NU01,PP1011NU02,PP1011NU03,PP1011NU05,PP1011NU06,PP1011NU08,PP1011NU09,PP1011NU10,PP1011NU11,PP1011NU12,PP1011NU13,PP1011NU14,PP1011NU15,PP1011NU16,PP1011NU17,PP1011NU18,PP1011NU19,PP1011NU20,PP1011NU21,PP1011NU22,PP1011NU23,PP1011NU24,PP1011NU25,PP1011NU26,PP1011NU27,PP1011NU28,PP1011NU29,PP1011NU30,PP1011NU31,PP1011NU32,PP1011NU34,PP1011NU35,PP1011NU36,PP1011NU37,PP1011NU38,PP1011NU39,PP1011NU40,PP1012NU01,PP1012NU02,PP1012NU03,PP1012NU04,PP1012NU05,PP1012NU06,PP1012NU07,PP1012NU08,PP1012NU09,PP1012NU10,PP1012NU11,PP1012NU12,PP1012NU14,PP1012NU15,PP1012NU16,PP1012NU17,PP1012NU18,PP1012NU19,PP1012NU20,PP1012NU21,PP1012NU22,PP1012NU23,PP1012NU24,PP1012NU25,PP1012NU26,PP1012NU28,PP1012NU29,PP1012NU30,PP1012NU31,PP1101NU01,PP1101NU02,PP1101NU04,PP1101NU05,PP1101NU06,PP1101NU07,PP1101NU08,PP1101NU10,PP1101NU11,PP1101NU12,PP1101NU13,PP1101NU14,PP1101NU15,PP1101NU16,PP1101NU17,PP1101NU18,PP1101NU19,PP1101NU20,PP1101NU21,PP1101NU22
length,305,426,375,395,394,397,368,415,404,384,340,473,498,472,508,325,370,415,426,345,384,431,359,357,314,335,390,310,478,359,432,492,481,477,450,385,411,356,358,348,381,235,544,464,447,409,459,386,441,448,520,431,499,511,401,519,465,475,421,448,420,499,507,500,310,407,205,386,292,412,383,297,268,272,236,256,229,237,261,259,242,232,229,237,236,233,227,207,235,226,193,242,210,416,324,205,257,235,440,413,323,317,485,441,353,205,175,271,220,201,181,275,259,223,280,281,211,200,465,302,288,264,430,264,280,233,280,273,256,334,301,338,356,217,210,254,262,244,232,244,236,431,440,281,233,254,256,235,260,295,290,230,285,304,282,255,260,266,253,228,241,211,243,241,241,236,238,249,244,225,275,302,267,234,238,226,230,214,236,200,189,214,326,270,252,275,255,210,227,297,260,291,252,231,230,188,208,197,189,201,194,200,270,237,244,247,244,281,213,216,222,420,271,255,256,207,220,196,191,167,169,450,425,428,395,405,369,383,270,364,323,329,308,318,304,292,287,278,273,260,247,231,438,430,406,383,370,358,309,291,272,253,237,237,174,421,390,384,280,211,468,395,384,403,327,274,279,234,219,218,438,370,419,462,485,397,461,424,447,363,340,329,308,340,248,469,445,389,456,389,387,343,426,340,476,308,241,224,165,452,383,365,362,357,270,306,363,322,370,382,359,368,387,418,392,363,430,443,419,468,431,366,478,490,419,499,484,413,410,492,485,323,478,482,463,390,396,305,342,342,365,262,339,309,291,286,394,353,310,347,302,399,310,388,328,311,363,385,351,250,297,265,432,298,386,361,289,409,340,281,439,294,335,328,273,300,362,318,358,331,370,277,347,380,310,279,305,314,327,495,491,498,516,521,528,342,321,384,529,544,556,521,366,383,596,523,530,514,372,408,349,509,510,391,374,524,531,512,548,518,561,516,513,397,255,256,378,249,353,388,345,285,345,325,266,329,325,313,267,226,446,427,469,454,345,298,399,320,336,341,364,319,245,242,372,321,215,218,255,223,228,308,320,248,265,290,475,412,305,432,222,240,320,292,340,406,445,494,460,440,336,264,385,385,360,300,257,266,332,320,285,251,394,372,366,295,290,276,254,223,355,365,347,278,258,359,285,480,280,275,207,220,281,325,350,485,441,312,468,480,496,426,470,450,437,482,322,266,350,380,388,423,235,310,312,322,337,329,352,401,460,445,440,260,263,234,268,291,290,305,295,312,313,346,345,227,261,271,301,330,368,378,376,402,445,260,287,293,314,322,357,348,370,383,458,228,234,234,424,437,433,445,431,455,389,325,306,296,284,265,229,220,227,252,260,275,285,360,358,406,262,255,275,265,265,287,286,298,285,300,315,243,260,267,245,294,290,334,359,444,463,334,318,377,388,385,377,448,414,446,332,418,358,350,414,433,388,392,267,330,242
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
