date,region,id,species,length,sex,oto_rad,oto_wt,age,SSTmean,SSTlo
26-07-19,Palau,LBPK116,Lutjanus_bohar,288,M,802.815,0.0687,4,29.22,28.39
03-09-19,Palau,LBPK117,Lutjanus_bohar,426,F,1224.398,0.1130,10,29.16,28.41
03-09-19,Palau,LBPK118,Lutjanus_bohar,430,M,1136.742,0.1200,8,29.13,28.4
03-09-19,Palau,LBPK119,Lutjanus_bohar,452,F,1124.221,0.1470,9,29.14,28.44
17-09-19,Palau,LBPK120,Lutjanus_bohar,382,F,830.644,0.0820,5,29.14,28.35
23-09-19,Palau,LBPK121,Lutjanus_bohar,305,F,914.124,0.0688,7,29.14,28.39
24-09-19,Palau,LBPK122,Lutjanus_bohar,454,M,1072.741,0.1199,7,29.14,28.39
25-09-19,Palau,LBPK123,Lutjanus_bohar,427,M,1111.698,0.1198,7,29.14,28.39
25-09-19,Palau,LBPK124,Lutjanus_bohar,405,M,1060.218,0.1218,9,29.14,28.44
25-09-19,Palau,LBPK125,Lutjanus_bohar,425,M,1143.7,0.1175,8,29.13,28.4
25-09-19,Palau,LBPK126,Lutjanus_bohar,381,M,1122.828,0.1121,9,29.14,28.44
25-09-19,Palau,LBPK127,Lutjanus_bohar,322,M,916.907,0.0707,6,29.12,28.36
26-09-19,Palau,LBPK128,Lutjanus_bohar,378,F,937.778,0.0990,7,29.14,28.39
26-09-19,Palau,LBPK129,Lutjanus_bohar,380,M,859.861,0.1020,6,29.12,28.36
30-09-19,Palau,LBPK130,Lutjanus_bohar,366,F,957.257,0.0943,6,29.12,28.36
30-09-19,Palau,LBPK131,Lutjanus_bohar,439,F,1179.876,0.1280,10,29.16,28.41
02-10-19,Palau,LBPK132,Lutjanus_bohar,367,NA,1120.045,0.1074,8,29.13,28.4
04-10-19,Palau,LBPK133,Lutjanus_bohar,260,F,787.511,0.0525,4,29.22,28.39
07-10-19,Palau,LBPK134,Lutjanus_bohar,361,M,936.387,0.0992,7,29.14,28.39
07-10-19,Palau,LBPK135,Lutjanus_bohar,374,F,1021.259,0.0908,8,29.13,28.4
08-10-19,Palau,LBPK136,Lutjanus_bohar,422,F,1050.478,0.1589,9,29.14,28.44
14-10-19,Palau,LBPK155,Lutjanus_bohar,341,M,833.426,0.0810,5,29.14,28.35
14-10-19,Palau,LBPK156,Lutjanus_bohar,296,M,819.512,0.0687,3,29.16,28.49
