region,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,Chagos,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,CoralBay,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Oahu,Saipan,Saipan,Saipan,Saipan,Saipan,Saipan,Saipan,Saipan,Saipan,NMI,Saipan,Saipan,Saipan,Saipan,Saipan,NMI,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyAm,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,SeyGran,Yap,Yap,Yap,Yap,Yap,Yap,Yap,Yap,Yap,Yap,Yap,Yap
id,BIOT001,BIOT002,BIOT003,BIOT004,BIOT005,BIOT006,BIOT007,BIOT008,BIOT009,BIOT010,SR02,SR03,SR04,SR05,SR06,SR07,SR08,SR09,SR10,SR11,SR12,SR13,SR14,SR15,SR16,SR17,SR18,SR19,SR20,SR21,SR22,SR23,SR24,SR25,SR26,SR27,SR28,SR29,SR30,SR31,SR32,SR33,SR34,SR35,SR36,SR37,SR38,SR39,SR40,SR41,SR42,SR43,SR44,SR45,SR46,SR47,SR48,SR49,SR50,SR51,SR52,SR53,SR54,SR55,SR56,SR58,MN_CB_01,MN_CB_02,MN_CB_03,MN_CB_04,MN_CB_05,MN_CB_06,MN_CB_07,MN_CB_08,MN_CB_09,MN_CB_10,MN_CB_11,MN_CB_12,MN_CB_13,MN_CB_14,MN_CB_15,MN_CB_16,MN_CB_17,MN_CB_18,MN_CB_19,MN_CB_20,GU1008SR01,GU1106SR01,GU1107SR01,GU1107SR02,GU1108SR01,GU1108SR02,GU1108SR03,GU1108SR04,GU1108SR05,GU1108SR06,GU1108SR07,GU1108SR08,GU1108SR09,GU1108SR10,GU1108SR11,GU1108SR12,GU1108SR13,GU1108SR14,GU1108SR15,GU1108SR17,GU1109SR18,GU1110SR01,GU1111SR01,GU1111SR02,GU1202SR01,GUSR01,GUSR02,GUSR03,GUSR04,GUSR05,GUSR06,GUSR07,GUSR08,GUSR09,GUSR10,GUSR12,GUSR13,GUSR14,GUSR15,GUSR15,GUSR16,GUSR17,GUSR18,GUSR19,GUSR20,GUSR22,GUSR23,GUSR24,GUSR25,GUSR26,GUSR27,GUSR28,SE_14_04_0023,SE_14_04_0024,SE_14_04_0025,SE_14_04_0026,SE_14_04_0027,SE_14_04_0028,SE_14_04_0029,SE_14_04_0030,SE_14_04_0031,SE_14_04_0032,SE_14_04_0033,SE_14_04_0034,SE_14_04_0035,SE_14_04_0036,SE_14_04_0037,SE_14_04_0038,SE_14_04_0140,SE_14_04_0141,SE_14_04_0143,SE_14_04_0144,SE_14_04_0145,SE_14_04_0191,SE_14_04_0192,SE_14_04_0193,SE_14_04_0194,SE_14_04_0195,SE_14_04_0196,SE_14_04_0197,SE_14_04_0263,SE_14_04_0265,SE_14_04_0266,SE_14_04_0267,SE_14_04_0268,SE_14_04_0269,SE_14_04_0270,SE_14_04_0271,SE_14_04_0272,SE_14_04_0273,SE_14_04_0274,SE_14_04_0275,SE_14_04_0276,SE_14_04_0396,SE_14_04_0397,SE_14_04_0398,SE_14_04_0399,SE_14_04_0410,SE_14_04_0412,SE_14_04_0413,SE_14_04_0414,SE_14_04_0415,SE_14_04_0416,SE_14_04_0417,SE_14_04_0418,SE_14_04_0419,SE_14_04_0420,SE_14_04_0421,SE_14_04_0422,SE_14_04_0423,SE_14_04_0424,SE_14_04_0425,SE_14_04_0426,SE_14_04_0427,SE_14_04_0428,SE_14_04_0429,SE_14_04_0514,SE_14_04_0515,SE_14_04_0516,SE_14_04_0517,SE_14_04_0518,SE_14_04_0519,SE_14_04_0520,SE_14_04_0521,SE_14_04_0522,SE_14_04_0523,SE_14_04_0524,SE_14_04_0525,SE_14_04_0526,SE_14_04_0527,SE_14_04_0722,SE_14_04_0723,SE_14_04_0724,SE_14_04_0725,SE_14_04_0726,SE_14_04_0727,SE_14_04_0777,SE_14_04_0778,SE_14_04_0779,SE_14_04_0780,SE_14_04_0781,SE_14_04_0782,SE_14_04_0783,SE_14_04_0784,SE_14_04_0785,SE_14_04_0786,SE_14_04_0858,SE_14_04_0859,SE_14_04_0860,SE_14_04_0861,SE_14_04_0862,SE_14_04_0863,SE_14_04_0864,SE_14_04_0865,SE_14_04_0881,SE_14_04_0882,SE_14_04_0883,SE_14_04_0884,SE_14_04_0885,SE_14_04_0886,SE_14_04_0887,SE_14_04_0888,SE_14_04_0889,SE_14_04_0891,SE_14_04_0974,SE_14_04_0975,SE_14_04_0976,SE_14_04_0977,SE_14_04_0978,SE_14_04_0979,SE_14_04_0980,SE_14_04_0981,SE_14_04_0982,SE_14_04_0983,SE_14_04_0984,SE_14_04_0985,SE_14_04_0986,SE_14_04_0987,SE_14_04_0988,SE_14_04_0989,SE_14_04_1087,SE_14_04_1088,SE_14_04_1089,SE_14_04_1090,SE_14_04_1091,SE_14_04_1092,SE_14_04_1093,SE_14_04_1094,SE_14_04_1095,SE_14_04_1096,SE_14_04_1097,SE_14_04_1098,SE_14_04_1234,SE_14_04_1235,SE_14_04_1236,SE_14_04_1237,SE_14_04_1238,SE_14_04_1239,SE_14_04_1240,SE_14_04_1241,SE_14_04_1242,SE_14_04_1243,SE_14_04_1244,SE_14_04_1245,SE_14_04_1246,SE_14_04_1247,SE_14_04_1248,SE_14_04_1408,SE_14_04_1409,SE_14_04_1410,SE_14_04_1411,SE_14_04_1412,SE_14_04_1413,SE_14_04_1414,SE_14_04_1415,SE_14_04_1416,SE_14_04_1417,SE_14_04_1418,SE_14_04_1526,SE_14_04_1527,SE_14_04_1528,SE_14_04_1529,SE_14_04_1530,SE_14_04_1532,SE_14_04_1533,SE_14_04_1534,SE_14_04_1535,SE_14_04_1536,SE_14_04_1537,SE_14_04_1538,SE_14_04_1539,SE_14_04_1540,SE_14_04_1541,SE_14_04_1542,SE_14_04_1543,SE_14_04_1544,SE_14_04_1545,SE_14_04_1546,SE_14_04_1547,SE_14_04_1548,SE_14_04_1549,SE_14_04_1550,SE_14_04_1623,SE_14_04_1624,SE_14_04_1625,SE_14_04_1626,SE_14_04_1627,SE_14_04_1699,SE_14_04_1701,SE_14_04_1702,SE_14_04_1703,SE_14_04_1704,SE_14_04_1705,SE_14_04_1707,SE_14_04_1708,SE_14_04_1709,SE_14_04_1710,SE_14_04_1711,SE_14_04_1712,SE_14_04_1713,SE_14_04_1714,SE_14_04_1715,SE_14_04_1716,SE_14_04_1717,SE_14_04_1718,SE_14_04_1719,SE_14_04_1720,SE_14_04_1721,SE_14_04_1722,SE_14_04_1723,SE_14_04_1724,SE_14_04_1725,SE_14_04_1727,SE_14_04_1728,SE_14_04_1729,SE_14_04_1730,SE_14_04_1858,SE_14_04_1859,SE_14_04_1860,SE_14_04_1861,SE_14_04_1862,SE_14_04_1863,SE_14_04_1864,SE_14_04_1865,SE_14_04_1866,SE_14_04_1867,SE_14_04_1868,SE_14_04_1869,SE_14_04_1870,SE_14_04_1871,SE_14_04_1873,SE_14_04_1874,SE_14_04_1875,SE_14_04_1876,SE_14_04_2046,SE_14_04_2047,SE_14_04_2048,SE_14_04_2049,SE_14_04_2051,SE_14_04_2052,SE_14_04_2053,SE_14_04_2054,SE_14_04_2055,SE_14_04_2056,SE_14_04_2057,SE_14_04_2058,SE_14_04_2060,SE_14_04_2061,SE_14_04_2062,SE_14_04_2063,SE_14_04_2064,SE_14_04_2065,SE_14_04_2066,SE_14_04_2067,SE_14_04_2068,SE_14_04_2069,SE_14_04_2070,SE_14_04_2071,SE_14_04_2072,SE_14_04_2073,SE_14_04_2074,SE_14_04_2156,SE_14_04_2157,SE_14_04_2158,SE_14_04_2159,SE_14_04_2160,SE_14_04_2161,SE_14_04_2162,SE_14_04_2163,SE_14_04_2164,SE_14_04_2165,SE_14_04_2166,SE_14_04_2167,SE_14_04_2168,SE_14_04_2169,SE_14_04_2170,SE_14_04_2171,SE_14_04_2172,SE_14_04_2257,SE_14_04_2258,SE_14_04_2259,SE_14_04_2260,SE_14_04_2261,SE_14_04_2328,SE_14_04_2329,SE_14_04_2330,SE_14_04_2331,SE_14_04_2474,SE_14_04_2475,SE_14_04_2476,SRUB20030514_006,SRUB20050514_002,SRUB20050514_015,SRUB20060216_003,SRUB20060314_004,SRUB20060329_001,SRUB20060329_002,SRUB20060401_003,SRUB20060403_002,SRUB20060410_001,SRUB20060410_002,SRUB20060418_001,SRUB20060418_002,SRUB20060420_002,SRUB20060420_003,SRUB20060425_003,SRUB20060428_004,SRUB20060502_001,SRUB20060519_001,SRUB20060522_001,SRUB20060601_003,SRUB20060609_003,SRUB20060613_001,SRUB20061001_003,SRUB20061207_002,SRUB20061208_002,SRUB20070118_002,SRUB20070209_001,SRUB20070307_001,CMCT_0120,CMCT_0153,CMCT_0180,CMCT_0182,CMCT_0347,CMCT_0404,CMCT_0428,DCEI_0572,DCFB_0489,DCFB_0752,DCFB_0796,DCJI_0776,DCMCT_0466,DCMCT_0570,DCTD_0583,DCTD_0751,183Srubro,184Srubro,185Srubro,186Srubro,195Srubro,196Srubro,197Srubro,200Srubro,216Srubro,223Srubro,224Srubro,225Srubro,226Srubro,227Srubro,228Srubro,231Srubro,232Srubro,233Srubro,245Srubro,246Srubro,sey126,sey127,sey129,sey130,sey148,sey149,sey164,sey165,sey166,S1343,S1349,S1352,S1358,S1452,S1457,S1466,S1516,S1517,S1518,S1711,S1768,S1769,S1770,S1952,S1953,S1954,S1955,S1998,S1999,S2000,S2001,S2002,sey180,sey181,sey183,sey184,sey185,sey214,sey215,sey216,YPSR01,YPSR02,YPSR03,YPSR04,YPSR05,YPSR06,YPSR07,YPSR08,YPSR09,YPSR10,YPSR11,YPSR12
length,460,374,457,422,411,319,322,317,329,403,455,444,416,418,549,425,468,519,329,460,441,439,452,437,400,460,467,451,437,450,445,430,456,433,435,495,512,440,406,409,470,480,497,470,549,519,450,509,394,396,273,437,393,425,445,396,456,404,373,407,288,420,418,446,502,459,527,544,498,531,455,445,447,460,419,441,519,515,476,518,422,495,494,389,463,457,213,289,370,244,329,308,340,311,316,277,261,360,312,283,372,352,357,308,328,315,355,276,435,323,312,217,272,253,299,320,241,373,392,375,378,327,292,284,370,359,350,371,320,325,270,321,351,300,271,350,314,276,270,334,276,246,384,397,415,414,299,346,325,267,401,302,373,357,199,356,284,307,329,384,349,302,219,250,267,258,219,205,302,244,298,172,273,408,313,394,341,313,379,425,435,286,282,349,421,405,396,415,185,438,405,426,411,427,368,367,388,277,329,349,285,303,350,282,285,293,223,292,210,177,368,202,310,211,323,463,320,311,260,252,344,401,225,453,300,333,330,354,332,330,345,415,432,434,445,427,402,342,350,353,477,477,430,448,480,286,297,365,316,307,408,445,417,438,439,445,457,440,395,420,324,334,332,273,286,374,355,318,318,306,174,228,342,236,363,339,313,306,462,315,442,396,324,430,325,351,310,350,383,350,336,346,312,414,448,380,392,292,305,280,181,180,192,208,467,487,434,450,461,366,345,305,368,315,326,364,337,307,328,335,336,332,320,286,311,205,182,185,295,289,323,258,388,450,406,441,381,461,393,341,399,331,444,326,460,421,348,455,340,473,503,402,313,423,279,343,310,316,329,307,366,280,494,332,326,339,310,356,293,286,367,264,182,247,216,280,231,217,227,305,378,339,319,345,322,283,295,328,243,371,309,330,286,245,272,184,172,260,230,338,403,389,325,317,350,385,303,287,305,188,254,341,212,221,310,397,409,396,435,363,345,331,302,288,348,293,170,246,308,307,310,193,200,312,369,367,495,392,456,430,494,493,520,467,390,558,535,477,453,435,560,530,388,555,494,528,420,438,594,648,525,496,478,435,447,401,417,425,417,320,455,389,384,464,411,368,472,436,399,345,372,576,568,394,380,558,529,446,225,540,522,504,473,447,439,390,428,346,238,449,336,602,472,558,544,247,212,621,579,611,320,240,325,222,292,346,194,388,470,484,400,380,284,380,401,465,395,228,248,198,202,250,270,338,305,291,269,220,351,378,382,398,280,459,381,328,333,398,379,342,372,375,385
1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
