date,region,site,id,species,length,sex,oto_rad,oto_wt,age,SSTmean,SSTlo
20-Sep-19,MHI,Oahu,CAME092019-7,Caranx_melampygus,341,NA,601.243,0.015,4,25.92,24.29
20-Sep-19,MHI,Oahu,CAME092019-71,Caranx_melampygus,526,M,847.581,0.0321,7,25.76,24.15
20-Sep-20,MHI,Oahu,CAME092020-1a,Caranx_melampygus,766,F,1265.054,0.0707,17,25.62,24
20-Sep-20,MHI,Oahu,CAME092020-1b,Caranx_melampygus,766,F,1310.954,0.0707,17,25.62,24
21-Sep-18,MHI,Oahu,CAME0921-1,Caranx_melampygus,262,NA,471.961,0.012,2,25.84,24.07
21-Sep-18,MHI,Oahu,CAME0921-11,Caranx_melampygus,287,NA,592.155,0.009,3,25.86,24.25
21-Sep-18,MHI,Oahu,CAME0921-15,Caranx_melampygus,283,F,410.571,0.012,2,25.84,24.07
21-Sep-18,MHI,Oahu,CAME0921-2,Caranx_melampygus,257,M,405.175,0.011,3,25.86,24.25
21-Sep-18,MHI,Oahu,CAME0921-24,Caranx_melampygus,328,F,666.274,0.014,4,25.92,24.29
21-Sep-18,MHI,Oahu,CAME0921-25,Caranx_melampygus,300,NA,555.694,0.014,3,25.86,24.25
21-Sep-18,MHI,Oahu,CAME0921-26,Caranx_melampygus,323,M,562.483,0.017,3,25.86,24.25
21-Sep-18,MHI,Oahu,CAME0921-5,Caranx_melampygus,380,F,595.252,0.018,4,25.92,24.29
21-Sep-18,MHI,Oahu,CAME0921-6,Caranx_melampygus,385,F,571.145,0.021,4,25.92,24.29
21-Sep-18,MHI,Oahu,CAME0921-8,Caranx_melampygus,361,NA,655.658,0.018,4,25.92,24.29
10-Jun-11,MHI,BigIsland,CAME100,Caranx_melampygus,558.8,NA,1104.963,0.031,10,25.43,23.88
11-Oct-20,MHI,Maui,CAME101120-1M,Caranx_melampygus,691,F,891.134,0.043,11,25.68,24.01
11-Jun-11,MHI,BigIsland,CAME102,Caranx_melampygus,762,F,856.989,0.0569,11,25.4,23.85
27-Oct-19,MHI,Oahu,CAME102719-12,Caranx_melampygus,281,M,458.031,0.0101,2,25.84,24.07
27-Oct-19,MHI,Oahu,CAME102719-16,Caranx_melampygus,284,M,416.269,0.0103,2,25.84,24.07
27-Oct-19,MHI,Oahu,CAME102719-18,Caranx_melampygus,452,M,582.225,0.0233,4,25.92,24.29
27-Oct-19,MHI,Oahu,CAME102719-3,Caranx_melampygus,302,NA,295.857,0.0087,1,25.7,24
27-Oct-19,MHI,Oahu,CAME102719-6,Caranx_melampygus,387,M,641.761,0.022,4,25.92,24.29
27-Oct-20,MHI,Maui,CAME102720-7M_1M,Caranx_melampygus,655,M,1125.114,0.061,14,25.62,23.99
12-Jun-11,MHI,BigIsland,CAME103,Caranx_melampygus,736.6,F,1116.718,0.0457,14,25.35,23.82
11-Jun-11,MHI,BigIsland,CAME104,Caranx_melampygus,736.6,F,1102.163,0.0581,18,25.35,23.8
12-Jun-11,MHI,BigIsland,CAME108,Caranx_melampygus,749.3,F,1262.816,0.0559,19,25.35,23.79
02-Nov-20,MHI,Oahu,CAME110220-1,Caranx_melampygus,528,M,811.417,0.0317,5,25.91,24.3
03-Nov-19,MHI,Maui,CAME110319-4M,Caranx_melampygus,350,M,551.051,0.0142,3,25.86,24.25
03-Nov-19,MHI,Maui,CAME110319-6M,Caranx_melampygus,630,F,956.879,0.0426,8,25.72,24.19
03-Nov-19,MHI,Maui,CAME110319-7M,Caranx_melampygus,632,F,1098.244,0.0459,16,25.59,24.03
10-Nov-20,MHI,Oahu,CAME111020-1,Caranx_melampygus,477,M,776.944,0.0317,5,25.91,24.3
10-Nov-20,MHI,Oahu,CAME111020-2,Caranx_melampygus,435,M,678.427,0.0282,4,25.92,24.29
18-Nov-18,MHI,Oahu,CAME1118-4,Caranx_melampygus,361,M,722.661,0.0165,4,25.92,24.29
18-Nov-18,MHI,Oahu,CAME1118-5,Caranx_melampygus,359,NA,662.921,0.0183,4,25.92,24.29
10-Jun-11,MHI,BigIsland,CAME116,Caranx_melampygus,345,M,849.153,0.0363,11,25.4,23.85
15-Aug-10,MHI,BigIsland,CAME120,Caranx_melampygus,779.217108,F,1148.625,0.0582,17,25.35,23.8
14-May-10,MHI,Oahu,CAME13,Caranx_melampygus,596.9,F,703.056,0.0351,6,25.46,23.87
14-May-10,MHI,Oahu,CAME14,Caranx_melampygus,615.95,NA,876.582,0.0344,10,25.41,23.86
06-Jun-12,MHI,BigIsland,CAME170,Caranx_melampygus,711.2,M,1214.675,0.0713,15,25.35,23.87
09-Jun-12,MHI,BigIsland,CAME175,Caranx_melampygus,609.6,NA,827.323,0.0435,8,25.43,23.94
08-Jun-12,MHI,BigIsland,CAME176,Caranx_melampygus,603.25,NA,816.686,0.0363,8,25.43,23.94
09-Jun-12,MHI,BigIsland,CAME178,Caranx_melampygus,669.925,F,1046.187,0.0461,11,25.43,23.94
15-May-10,MHI,Oahu,CAME18,Caranx_melampygus,458.709446,F,666.672,0.0224,4,25.36,23.75
07-Jun-12,MHI,BigIsland,CAME180,Caranx_melampygus,590.55,F,962.225,0.0405,9,25.46,23.93
09-Jun-12,MHI,BigIsland,CAME183,Caranx_melampygus,609.6,NA,1002.526,0.0383,12,25.4,23.91
23-Dec-10,MHI,Oahu,CAME204,Caranx_melampygus,330.2,NA,464.824,0.0104,2,25.36,23.52
13-Jun-10,MHI,BigIsland,CAME31,Caranx_melampygus,590.55,NA,751.195,0.0327,8,25.47,23.86
13-Jun-10,MHI,BigIsland,CAME33,Caranx_melampygus,698.5,F,1002.528,0.0518,12,25.32,23.79
12-Jun-10,MHI,BigIsland,CAME39,Caranx_melampygus,666.75,F,883.299,0.0434,12,25.32,23.79
23-Oct-10,MHI,Oahu,CAME62,Caranx_melampygus,622.3,M,1084.81,0.0469,16,25.36,23.82
03-Dec-10,MHI,Oahu,CAME67,Caranx_melampygus,355.6,NA,506.768,0.0158,2,25.36,23.52
03-Dec-10,MHI,Oahu,CAME68,Caranx_melampygus,285.75,NA,502.211,0.0092,2,25.36,23.52
03-Dec-10,MHI,Oahu,CAME69,Caranx_melampygus,266.7,NA,467.624,0.0095,2,25.36,23.52
03-Dec-10,MHI,Oahu,CAME70,Caranx_melampygus,254,NA,323.321,0.0097,1,25.33,23.16
03-Dec-10,MHI,Oahu,CAME71,Caranx_melampygus,273.05,NA,372.629,0.0079,1,25.33,23.16
